"Primary_key","Working_hours","JOB_CONDITION","JOB_CATEGORY","economic_sector","Employee_count","WORK_DESCRIPTION","Emolument","Company_category","Job_dep","Terms_of_emp"
23746,1610,"C","O","HZ","tr_6","372b",46722,"ct_9","31","CDI"
23749,1820,"C","O","OZ","tr_4","461f",39838,"ct_1","31","CDI"
23750,1470,"C","O","OZ","tr_4","472d",16128,"ct_2","31","CDD"
23756,1791,"C","O","NZ","tr_6","423b",18931,"ct_9","31","CDI"
23758,1771,"C","O","DZ","tr_6","462e",34745,"ct_9","31","CDI"
23759,1521,"C","O","QA","tr_6","344c",20974,"ct_3","31","AUT"
23767,505,"N","O","GZ","tr_3","554d",4586,"ct_9","31","CDD"
23771,246,"P","O","IZ","tr_1","561d",2207,"ct_9","15","TOA"
23782,1787,"C","O","CL","tr_6","389a",51603,"ct_9","31","CDI"
23783,1589,"C","O","GZ","tr_5","462d",28156,"ct_9","31","CDI"
23785,1722,"C","O","GZ","tr_6","380a",55815,"ct_9","31","CDI"
23786,1426,"C","O","NZ","tr_1","676e",16410,"ct_9","31","TTP"
23787,500,"P","O","HZ","tr_3","344b",9888,"ct_9","31","CDI"
23795,1785,"C","O","GZ","tr_1","556a",19901,"ct_9","31","CDI"
23800,1820,"C","O","JC","tr_6","388c",35876,"ct_9","75","CDI"
23804,1820,"C","O","OZ","tr_6","524b",17335,"ct_1","31","CDD"
23809,1813,"C","O","QA","tr_6","526a",22196,"ct_3","31","AUT"
23815,3000,"N","O","QB","tr_0","563a",20860,"ct_7","31","CDI"
23829,1799,"C","O","JC","tr_5","388d",60271,"ct_9","31","CDI"
23835,2028,"C","O","OZ","tr_6","532a",22126,"ct_1","36","AUT"
23838,911,"N","O","NZ","tr_1","674c",10137,"ct_9","82","TTP"
23839,1825,"C","O","HZ","tr_5","451a",20492,"ct_9","31","CDI"
23842,1558,"C","O","GZ","tr_5","652a",21906,"ct_9","31","CDI"
23845,1651,"C","O","MA","tr_1","388a",28126,"ct_9","31","CDI"
23847,1799,"C","O","EZ","tr_4","373b",34360,"ct_9","31","CDI"
23854,1820,"C","O","QB","tr_3","525d",16672,"ct_8","31","CDI"
23855,792,"P","O","PZ","tr_2","354g",6634,"ct_9","31","CDI"
23860,1614,"C","O","RZ","tr_6","434a",17163,"ct_8","31","CDI"
23862,1909,"C","O","OZ","tr_6","461e",32548,"ct_8","31","CDI"
23866,495,"C","A","SZ","tr_1","562b",1940,"ct_6","31","APP"
23872,511,"C","A","CG","tr_3","674a",1683,"ct_9","31","APP"
23881,2072,"C","O","MB","tr_6","342g",34184,"ct_5","38","CDI"
23884,1016,"P","O","OZ","tr_6","524c",10553,"ct_2","31","CDD"
23888,1820,"C","O","OZ","tr_6","333b",33652,"ct_1","75","AUT"
23889,888,"P","O","GZ","tr_1","554e",7907,"ct_9","31","CDI"
23890,1792,"C","O","QB","tr_3","526a",23751,"ct_8","31","CDI"
23893,1820,"P","O","PZ","tr_5","341a",17989,"ct_8","31","CDI"
23903,687,"C","O","GZ","tr_1","643a",14864,"ct_9","31","CDI"
23906,1792,"C","O","HZ","tr_3","534a",28516,"ct_9","31","CDI"
23908,2090,"C","O","GZ","tr_3","462b",24494,"ct_9","31","CDI"
23909,1691,"C","O","GZ","tr_1","385c",57031,"ct_9","31","CDI"
23915,1498,"C","O","QB","tr_2","526c",13569,"ct_9","31","CDI"
23922,1820,"C","O","NZ","tr_5","543h",28732,"ct_9","31","CDI"
23923,484,"P","O","NZ","tr_6","684a",4446,"ct_9","31","CDI"
23924,1945,"C","O","GZ","tr_6","543f",23597,"ct_9","31","CDI"
23929,451,"P","O","QA","tr_6","431d",10641,"ct_9","31","CDI"
23931,1646,"C","O","KZ","tr_0","545a",53996,"ct_9","31","CDI"
23934,1820,"C","O","JC","tr_2","388c",28859,"ct_9","31","CDI"
23935,147,NA,"A","CH",NA,"463b",1325,NA,"22",NA
23940,565,"C","O","NZ","tr_3","684a",6380,"ct_9","31","CDI"
23941,1690,"C","O","GZ","tr_2","374c",33691,"ct_9","31","CDI"
23942,1743,"C","O","HZ","tr_2","461f",21571,"ct_9","46","CDI"
23945,1820,"C","O","PZ","tr_6","524b",14314,"ct_1","31","CDD"
23948,1820,"C","O","QA","tr_6","451h",26274,"ct_3","65","CDI"
23950,159,"C","O","MA","tr_1","542a",2454,"ct_9","31","CDI"
23952,1820,"C","O","JC","tr_6","388c",43644,"ct_9","31","CDI"
23961,1779,"C","O","JB","tr_5","461f",43032,"ct_9","31","CDI"
23962,1820,"C","O","PZ","tr_3","341a",27146,"ct_8","81","CDI"
23963,1732,"C","O","MA","tr_3","543g",21198,"ct_9","31","CDI"
23965,1536,"C","O","NZ","tr_1","644a",16045,"ct_9","31","TTP"
23972,1716,"C","O","GZ","tr_6","551a",18502,"ct_9","31","CDI"
23973,859,"P","O","OZ","tr_4","354g",49801,"ct_2","31","AUT"
23980,867,"C","O","QB","tr_3","525d",7583,"ct_9","31","CDI"
23984,2138,"C","O","HZ","tr_2","641a",18401,"ct_9","31","CDI"
23988,1820,"C","O","MA","tr_3","388a",52769,"ct_9","75","CDI"
23989,3000,"N","O","QB","tr_1","563a",20448,"ct_7","31","CDI"
24000,1939,"C","O","CL","tr_6","388e",45950,"ct_9","31","CDI"
24001,1820,"C","O","HZ","tr_4","333c",25284,"ct_9","31","CDI"
24002,1827,"C","O","CI","tr_6","478a",63577,"ct_9","31","CDI"
24004,1596,"C","O","FZ","tr_3","632g",27783,"ct_9","31","CDI"
24007,1820,"C","O","HZ","tr_4","333c",47305,"ct_9","75","CDI"
24017,1022,"C","O","GZ","tr_4","554c",10741,"ct_9","31","CDI"
24021,1820,"C","O","GZ","tr_1","344d",50483,"ct_9","31","CDI"
24028,1819,"C","O","HZ","tr_3","466c",26287,"ct_9","31","CDI"
24038,1274,"C","O","GZ","tr_2","462e",22695,"ct_9","31","CDI"
24045,985,"N","O","MA","tr_2","434d",11462,"ct_9","34","TOA"
24046,1822,"C","O","QB","tr_2","526a",18729,"ct_8","31","CDI"
24053,1638,"P","O","OZ","tr_6","525a",20213,"ct_2","31","AUT"
24054,447,"C","O","CH","tr_4","653a",19566,"ct_9","31","CDI"
24055,535,"P","O","OZ","tr_6","563a",12098,"ct_2","31","AUT"
24060,909,"P","O","NZ","tr_1","564a",9407,"ct_8","31","CDI"
24066,1560,"C","O","GZ","tr_5","676c",14272,"ct_9","31","CDD"
24070,1767,"C","O","MA","tr_1","387f",24537,"ct_9","31","CDI"
24071,2475,"C","O","NZ","tr_6","534a",24434,"ct_9","31","CDI"
24074,1736,"C","O","FZ","tr_3","681b",14555,"ct_9","31","CDI"
24075,1592,"C","O","CL","tr_6","388a",53331,"ct_9","31","CDI"
24078,2028,"C","O","QA","tr_1","526e",21772,"ct_9","31","CDI"
24079,1750,"C","O","QA","tr_6","344b",20602,"ct_8","31","CDI"
24082,1473,"P","O","QA","tr_1","542a",14366,"ct_9","31","CDI"
24083,1804,"C","O","GZ","tr_3","432d",28266,"ct_9","31","CDI"
24086,1007,"P","O","SZ","tr_0","434c",12360,"ct_8","42","CDI"
24087,934,"C","O","IZ","tr_0","636d",10000,"ct_9","31","CDI"
24090,1479,"C","O","DZ","tr_5","485a",19475,"ct_9","31","CDI"
24091,1517,"C","O","QB","tr_4","563b",19616,"ct_2","31","CDD"
24092,1683,"C","O","EZ","tr_2","676c",25732,"ct_9","31","CDI"
24094,1365,"P","O","PZ","tr_4","341a",19008,"ct_8","31","CDI"
24097,1484,"C","O","KZ","tr_6","376c",56093,"ct_9","31","CDI"
24100,1819,"C","O","PZ","tr_3","421b",20648,"ct_2","31","AUT"
24101,2063,"C","O","CL","tr_6","483a",44571,"ct_9","31","CDI"
24111,1769,"P","O","SZ","tr_1","373d",26407,"ct_8","31","CDI"
24114,1865,"C","O","QB","tr_4","526a",23170,"ct_8","31","CDI"
24118,1704,"C","O","CL","tr_6","474c",42073,"ct_9","31","CDI"
24124,1669,"C","O","LZ","tr_0","461d",22442,"ct_9","31","CDI"
24128,1820,"C","O","QB","tr_2","523c",21729,"ct_2","31","AUT"
24131,1820,"C","O","PZ","tr_3","421b",24572,"ct_8","31","CDI"
24136,1235,"C","O","IZ","tr_2","561d",11400,"ct_9","31","CDD"
24138,1820,"C","O","GZ","tr_3","477a",20450,"ct_9","31","CDI"
24139,2492,"C","O","OZ","tr_4","344b",142616,"ct_4","31","CDI"
24142,1795,"C","X","OZ","tr_5","525c",15211,"ct_2","31","AUT"
24148,1820,"C","O","CI","tr_5","383a",30017,"ct_9","31","CDI"
24152,2026,"C","O","QA","tr_5","431f",34918,"ct_9","31","CDI"
24153,1535,"N","O","PZ","tr_2","423b",26305,"ct_9","31","CDI"
24154,1453,"C","O","HZ","tr_4","461d",29964,"ct_9","31","CDI"
24159,1670,"C","O","FZ","tr_2","542a",29160,"ct_9","31","CDI"
24161,1558,"C","O","MA","tr_3","374d",30608,"ct_9","13","CDI"
24165,976,"C","O","QB","tr_5","525d",15724,"ct_8","31","CDI"
24167,1261,"C","O","GZ","tr_1","554d",11655,"ct_9","31","CDI"
24179,1827,"C","O","HZ","tr_4","451a",20604,"ct_9","31","CDI"
24187,1258,"N","O","TZ","tr_1","563c",14400,"ct_7","31","CDI"
24191,2003,"C","O","QA","tr_2","461c",23737,"ct_9","31","CDI"
24193,1820,"N","O","KZ","tr_1","373c",64587,"ct_9","31","CDI"
24194,1805,"C","O","MA","tr_3","479b",21757,"ct_9","31","CDI"
24195,1314,"C","O","FZ","tr_5","382d",14459,"ct_9","31","CDI"
24196,1032,"P","O","QA","tr_5","632k",10235,"ct_3","31","CDI"
24197,350,"C","O","JC","tr_5","388a",15181,"ct_9","31","CDI"
24198,1820,"C","O","KZ","tr_6","467b",30283,"ct_9","31","CDI"
24201,974,"C","O","QB","tr_6","563b",8379,"ct_2","31","CDD"
24209,1565,"P","O","QB","tr_5","563b",15570,"ct_8","31","CDI"
24212,1456,"P","O","OZ","tr_3","461f",24940,"ct_1","31","CDI"
24215,1333,"P","O","QB","tr_4","563b",12278,"ct_8","81","CDI"
24222,1834,"C","O","JC","tr_6","388a",29559,"ct_9","31","CDI"
24229,388,"C","O","PZ","tr_6","524b",6136,"ct_1","31","CDD"
24230,2044,"C","O","HZ","tr_3","654b",23769,"ct_9","31","CDI"
24243,2475,"C","O","NZ","tr_6","534a",25899,"ct_9","31","CDI"
24244,1477,"C","O","GZ","tr_1","634c",17310,"ct_9","31","CDI"
24246,1853,"C","O","GZ","tr_4","551a",19492,"ct_9","31","CDI"
24249,1036,"C","O","QB","tr_2","526c",8253,"ct_9","31","CDI"
24250,1820,"C","O","GZ","tr_6","344b",57422,"ct_9","92","CDI"
24265,1830,"C","O","HZ","tr_6","521a",18735,"ct_9","31","CDI"
24266,1582,"C","O","FZ","tr_3","633a",14617,"ct_9","31","CDI"
24271,1419,"P","O","IZ","tr_3","561d",13262,"ct_9","31","CDI"
24277,1427,"C","O","SZ","tr_1","562b",14974,"ct_6","31","CDI"
24278,1289,"C","O","NZ","tr_3","467c",29417,"ct_9","31","CDI"
24292,1820,"C","O","FZ","tr_5","473a",32750,"ct_9","69","CDI"
24300,1981,"C","O","QA","tr_6","344a",60971,"ct_8","31","CDI"
24311,1586,"C","O","FZ","tr_1","632d",34027,"ct_9","31","CDI"
24317,712,"C","O","MB","tr_2","622a",7894,"ct_9","31","CDI"
24319,1450,"C","O","QA","tr_6","525d",15043,"ct_9","31","CDI"
24320,1587,"P","O","QB","tr_4","525d",16268,"ct_8","31","CDI"
24321,2042,"C","O","OZ","tr_6","467d",29762,"ct_8","31","CDI"
24327,1820,"C","O","OZ","tr_6","524b",52481,"ct_1","31","CDI"
24330,660,"C","O","GZ","tr_1","433b",8596,"ct_9","31","CDD"
24340,205,"C","O","GZ","tr_6","636c",2352,"ct_9","31","CDD"
24354,1912,"C","O","MA","tr_1","543c",25529,"ct_9","31","CDI"
24358,1566,"C","O","GZ","tr_2","474c",42496,"ct_9","93","CDI"
24359,951,"P","O","SZ","tr_6","526c",13082,"ct_8","31","CDI"
24368,690,"C","O","IZ","tr_1","636d",12128,"ct_9","31","CDI"
24376,1785,"N","O","MA","tr_3","382a",37379,"ct_9","31","CDI"
24377,1413,"C","O","GZ","tr_2","562a",12030,"ct_9","31","CDI"
24379,797,"C","O","QB","tr_4","434d",11056,"ct_8","31","CDD"
24384,168,"P","O","IZ","tr_1","561f",1222,"ct_9","31","CDI"
24387,1610,"C","O","HZ","tr_2","546b",23446,"ct_9","31","CDI"
24396,2546,"C","O","QB","tr_6","526a",34380,"ct_2","31","AUT"
24397,1741,"C","O","CG","tr_4","674d",23213,"ct_9","31","CDI"
24405,1840,"C","O","QB","tr_5","421a",25281,"ct_8","31","CDI"
24408,1619,"C","O","GZ","tr_3","374a",27456,"ct_9","31","CDI"
24413,1820,"C","O","OZ","tr_4","451c",24098,"ct_1","31","AUT"
24415,1810,"C","O","QA","tr_6","433d",7323,"ct_3","31","CDD"
24416,1248,"P","O","GZ","tr_1","344d",26743,"ct_6","31","CDI"
24421,981,"C","O","GZ","tr_1","554f",10629,"ct_9","31","CDI"
24422,1820,"C","O","OZ","tr_6","451g",49545,"ct_2","11","CDI"
24424,606,"P","O","NZ","tr_5","684a",7964,"ct_9","31","CDI"
24433,749,"P","O","QB","tr_4","435b",8027,"ct_8","31","CDI"
24437,1930,"C","O","MA","tr_2","382a",28940,"ct_9","31","CDI"
24440,1099,"C","O","CH","tr_1","634b",15054,"ct_9","31","CDI"
24454,1040,"C","O","MA","tr_1","461c",16340,"ct_9","31","CDI"
24456,1824,"C","O","KZ","tr_1","543f",31780,"ct_9","31","CDI"
24457,402,"C","O","MA","tr_3","473b",7290,"ct_9","69","CDI"
24463,1820,"C","O","GZ","tr_2","463c",32912,"ct_9","44","CDI"
24464,1671,"C","O","GZ","tr_1","554a",19672,"ct_9","31","CDI"
24467,1349,"C","O","QB","tr_5","434e",14488,"ct_8","31","CDI"
24485,1735,"C","O","QB","tr_5","432d",27656,"ct_8","31","CDI"
24495,1282,"C","O","QB","tr_4","435b",13093,"ct_8","31","CDI"
24496,1820,"C","O","PZ","tr_4","422b",29372,"ct_1","31","AUT"
24505,1861,"C","O","PZ","tr_2","422b",43001,"ct_8","31","CDI"
24508,1484,"C","O","MB","tr_4","475a",22891,"ct_9","31","CDI"
24512,1176,"C","O","GZ","tr_1","553c",15031,"ct_9","31","CDI"
24525,1820,"C","O","PZ","tr_3","421b",24859,"ct_8","31","CDI"
24526,492,"N","O","QB","tr_4","525d",4151,"ct_9","31","CDI"
24544,1803,"C","O","CI","tr_3","375b",25213,"ct_9","31","CDI"
24547,1470,"C","A","GZ","tr_1","682a",8261,"ct_9","31","APP"
24555,1820,"C","O","GZ","tr_1","462a",23438,"ct_9","31","CDI"
24557,697,"N","O","NZ","tr_1","622a",9251,"ct_9","31","TTP"
24559,1820,"C","O","MA","tr_3","462d",58442,"ct_9","31","CDI"
24560,1820,"C","O","GZ","tr_2","463c",31715,"ct_9","44","CDI"
24565,1439,"C","O","CH","tr_3","674d",18770,"ct_9","31","CDI"
24567,1713,"N","O","FZ","tr_3","472a",24070,"ct_9","31","CDI"
24570,1820,"C","O","MA","tr_3","372a",60527,"ct_9","31","CDI"
24584,1420,"C","O","CI","tr_2","385a",46328,"ct_9","31","CDI"
24592,1826,"C","O","MA","tr_5","374c",53026,"ct_9","31","CDI"
24594,1318,"C","O","FZ","tr_1","382c",34744,"ct_9","31","CDI"
24597,634,"P","O","GZ","tr_6","552a",11956,"ct_9","31","CDI"
24598,1735,"C","O","CL","tr_6","384a",39255,"ct_9","31","CDI"
24606,1820,"C","O","DZ","tr_6","372a",41621,"ct_9","31","CDI"
24617,1820,"C","O","PZ","tr_3","341a",32256,"ct_8","31","CDI"
24620,471,"N","O","NZ","tr_1","684a",4683,"ct_9","31","TTP"
24626,1863,"C","O","HZ","tr_6","521a",18627,"ct_9","31","CDI"
24642,1926,"C","O","QB","tr_4","525d",23197,"ct_9","31","CDI"
24647,1652,"C","O","QB","tr_4","434a",49551,"ct_8","31","CDI"
24648,1048,"C","O","HZ","tr_2","641a",12988,"ct_9","31","CDI"
24652,536,"P","O","DZ","tr_6","485a",5933,"ct_9","31","CDI"
24659,2104,"C","O","HZ","tr_4","389b",13057,"ct_9","31","CDI"
24661,1809,"C","A","FZ","tr_1","681b",7399,"ct_6","31","APP"
24666,1820,"C","O","KZ","tr_6","467a",33053,"ct_9","31","CDI"
24678,1820,"C","O","SZ","tr_1","434d",24650,"ct_8","31","CDI"
24683,1856,"C","O","GZ","tr_5","636c",17279,"ct_9","31","CDI"
24687,1543,"C","O","LZ","tr_3","376g",32625,"ct_5","31","CDI"
24689,445,"P","O","OZ","tr_6","524c",10337,"ct_2","31","CDI"
24690,1369,"C","O","CB","tr_5","461e",11523,"ct_9","75","CDI"
24693,864,"C","O","IZ","tr_2","561d",7857,"ct_9","31","CDI"
24699,834,"P","O","PZ","tr_3","422c",12417,"ct_8","31","CDI"
24707,1785,"C","O","DZ","tr_5","485a",29980,"ct_9","31","CDI"
24708,1167,"P","O","QA","tr_6","526a",15685,"ct_9","31","CDI"
24712,1795,"C","O","NZ","tr_5","534a",17506,"ct_9","31","CDI"
24713,1636,"C","O","MA","tr_6","473c",20410,"ct_9","31","CDI"
24715,332,"P","X","QB","tr_2","525c",2395,"ct_8","31","AUT"
24720,1820,"C","O","QB","tr_4","632k",20457,"ct_3","31","CDD"
24727,1019,"P","O","PZ","tr_5","422b",19521,"ct_8","31","CDI"
24731,499,"P","O","FZ","tr_4","632g",4002,"ct_9","31","CDI"
24733,1617,"C","O","FZ","tr_2","632f",20852,"ct_9","31","CDI"
24743,1541,"P","O","QB","tr_6","563b",14319,"ct_8","31","CDI"
24756,1761,"C","O","GZ","tr_3","462c",25233,"ct_9","31","CDI"
24767,942,"P","O","PZ","tr_1","354g",17310,"ct_9","31","CDI"
24775,1820,"C","O","QB","tr_4","526d",24286,"ct_8","65","CDI"
24781,1821,"C","O","KZ","tr_0","467a",30792,"ct_9","31","CDI"
24784,1820,"C","O","GZ","tr_4","372c",36145,"ct_9","31","CDI"
24791,1904,"C","O","KZ","tr_2","467a",39355,"ct_9","82","CDI"
24792,1100,"N","O","QB","tr_1","563a",5973,"ct_7","31","CDI"
24809,1540,"C","O","CL","tr_6","385a",51052,"ct_9","31","CDI"
24813,2028,"C","O","OZ","tr_6","532a",22036,"ct_1","36","AUT"
24819,3000,"N","O","QB","tr_0","563a",15665,"ct_7","31","CDI"
24833,1750,"C","O","FZ","tr_4","382c",31649,"ct_9","19","CDI"
24835,1716,"P","O","QB","tr_3","431f",20494,"ct_8","32","CDI"
24837,295,"P","O","SZ","tr_2","553c",2031,"ct_8","31","CDD"
24838,847,"C","O","GZ","tr_3","543b",14244,"ct_9","31","CDI"
24841,1503,"C","O","HZ","tr_6","466c",23754,"ct_9","31","CDI"
24847,551,"C","O","CA","tr_2","554a",5537,"ct_9","31","CDD"
24853,553,"C","O","FZ","tr_2","382c",24091,"ct_9","31","CDI"
24854,767,"P","O","IZ","tr_1","636d",7933,"ct_9","31","CDI"
24858,1632,"C","O","QB","tr_4","526a",19721,"ct_8","31","CDI"
24860,970,"C","O","MA","tr_5","474a",8473,"ct_9","31","CDI"
24862,1176,"C","O","GZ","tr_1","545b",11604,"ct_9","31","CDI"
24870,1187,"P","O","CC","tr_5","543h",10073,"ct_9","31","CDI"
24876,858,"P","O","OZ","tr_6","563a",21777,"ct_2","31","AUT"
24885,291,"P","O","GZ","tr_4","552a",2997,"ct_9","31","CDI"
24888,1781,"C","O","CM","tr_5","383a",29078,"ct_9","31","CDI"
24897,1784,"C","O","NZ","tr_4","372b",47236,"ct_9","31","CDI"
24898,533,"N","O","NZ","tr_1","632g",6109,"ct_9","31","TTP"
24900,1856,"C","O","QB","tr_4","526a",19178,"ct_9","31","CDI"
24902,1456,"P","O","OZ","tr_6","472d",25769,"ct_2","31","AUT"
24913,1356,"C","O","NZ","tr_1","676c",14861,"ct_9","31","TTP"
24931,751,"C","O","GZ","tr_4","553c",3635,"ct_9","31","CDI"
24933,1687,"C","O","FZ","tr_3","543c",18680,"ct_9","31","CDI"
24934,819,"P","O","QA","tr_6","344a",21775,"ct_3","82","CDD"
24936,1657,"C","O","CJ","tr_6","473b",39331,"ct_9","31","CDI"
24946,856,"C","O","NZ","tr_4","563c",6188,"ct_8","31","CDD"
24950,1820,"P","O","SZ","tr_3","461b",23236,"ct_8","31","CDI"
24955,1695,"C","O","GZ","tr_6","477b",21800,"ct_9","31","CDI"
24958,1368,"P","O","KZ","tr_1","545c",14587,"ct_6","31","CDI"
24970,796,"C","O","IZ","tr_0","561d",6170,"ct_9","31","CDI"
24975,1820,"C","O","KZ","tr_6","467a",38542,"ct_9","31","CDI"
24979,1820,"C","O","PZ","tr_4","341a",44753,"ct_8","31","CDI"
24984,1302,"C","A","GZ","tr_1","554b",8939,"ct_9","31","APP"
24986,1678,"C","O","GZ","tr_4","641a",21679,"ct_9","31","CDI"
24987,1644,"C","O","QA","tr_6","451h",22341,"ct_8","31","CDI"
24989,1216,"C","O","JC","tr_6","461e",34292,"ct_9","75","CDI"
24997,1881,"C","O","OZ","tr_3","621f",22267,"ct_2","31","AUT"
24998,1927,"C","O","QB","tr_4","525d",25298,"ct_9","31","CDD"
25002,1537,"C","O","KZ","tr_4","382c",36137,"ct_9","31","CDI"
25004,455,"C","O","NZ","tr_0","684a",5821,"ct_9","31","CDD"
25007,1969,"C","O","CC","tr_6","431f",29328,"ct_9","31","CDI"
25008,1912,"C","O","MA","tr_1","543c",24039,"ct_9","31","CDI"
25012,1796,"C","O","GZ","tr_2","387b",40261,"ct_9","31","CDI"
25019,1602,"C","O","CH","tr_3","673a",17432,"ct_9","31","CDI"
25024,1034,"C","O","CE","tr_5","543h",12518,"ct_9","31","CDD"
25025,1096,"C","O","CG","tr_3","626b",12787,"ct_9","31","CDI"
25032,1820,"C","O","QA","tr_6","523d",18573,"ct_3","31","CDI"
25033,1435,"C","O","EZ","tr_3","463d",26415,"ct_9","11","CDI"
25034,299,"P","O","QB","tr_3","563b",4421,"ct_9","31","CDI"
25039,3000,"N","O","QB","tr_1","563a",18107,"ct_7","31","CDI"
25047,1742,"C","O","FZ","tr_1","373d",51220,"ct_9","31","CDI"
25049,1903,"C","O","MB","tr_6","342g",46007,"ct_5","31","CDI"
25054,1498,"C","O","HZ","tr_5","477a",17080,"ct_9","31","CDI"
25055,1820,"C","O","FZ","tr_5","621d",21871,"ct_9","31","CDI"
25061,1624,"C","O","NZ","tr_2","631a",17435,"ct_9","31","CDI"
25062,1571,"C","O","CH","tr_4","674d",16449,"ct_9","31","CDI"
25065,NA,"N","O","OZ","tr_5","335a",28640,"ct_2","31","AUT"
25073,669,"C","O","JC","tr_6","478c",8281,"ct_9","94","CDD"
25075,1820,"C","O","QB","tr_3","434f",24862,"ct_8","31","CDI"
25076,1826,"C","O","CG","tr_4","625c",22498,"ct_9","31","CDI"
25079,1533,"C","O","QA","tr_6","526a",16887,"ct_9","31","CDI"
25081,455,"C","O","NZ","tr_3","387d",6756,"ct_9","31","CDI"
25083,663,"C","O","JC","tr_2","388d",10760,"ct_9","31","CDI"
25084,1415,"P","O","QB","tr_5","526d",14785,"ct_8","31","CDI"
25085,1671,"P","O","NZ","tr_6","684a",14438,"ct_9","31","CDI"
25096,1342,"C","O","MC","tr_4","372a",21163,"ct_9","31","CDI"
25098,1732,"C","O","HZ","tr_6","641b",28599,"ct_5","31","CDI"
25101,1155,"C","O","FZ","tr_6","482a",32091,"ct_9","31","CDI"
25104,1820,"C","O","GZ","tr_5","462b",30861,"ct_9","31","CDI"
25110,759,"C","O","HZ","tr_3","546c",6513,"ct_9","31","CDI"
25114,1463,"C","O","MA","tr_1","373d",18577,"ct_9","31","CDI"
25115,1194,"P","O","HZ","tr_4","641b",9472,"ct_9","31","CDI"
25119,1713,"C","O","CM","tr_3","462e",27983,"ct_9","31","CDI"
25120,1355,"P","O","KZ","tr_3","387d",20933,"ct_9","31","CDI"
25126,798,"C","O","GZ","tr_1","554a",6134,"ct_9","31","CDI"
25130,1737,"C","O","GZ","tr_3","373d",61088,"ct_9","06","CDI"
25132,2303,"C","O","PZ","tr_4","341a",36462,"ct_8","31","CDI"
25137,1820,"C","O","FZ","tr_3","621d",29996,"ct_9","31","CDI"
25138,1579,"C","O","CJ","tr_6","387c",31516,"ct_9","31","CDI"
25148,1926,"C","O","KZ","tr_2","376e",36329,"ct_9","31","CDI"
25160,147,NA,"A","CH",NA,"463b",1397,NA,"22",NA
25164,1554,"C","O","JC","tr_3","388a",43271,"ct_9","31","CDI"
25169,1683,"C","O","CL","tr_6","474c",39832,"ct_9","31","CDI"
25171,1820,"C","O","GZ","tr_6","344b",58800,"ct_9","92","CDI"
25176,1284,"C","O","SZ","tr_1","562b",13860,"ct_9","31","CDI"
25178,1110,"C","O","EZ","tr_4","479b",48611,"ct_9","31","CDI"
25179,368,"C","O","CL","tr_4","623d",5783,"ct_9","31","CDD"
25183,1470,"C","A","GZ","tr_1","682a",9961,"ct_9","31","APP"
25188,3000,"N","O","QB","tr_1","563a",19757,"ct_7","31","CDI"
25189,1781,"C","O","CL","tr_6","384a",71493,"ct_9","31","CDI"
25195,338,"C","O","HZ","tr_1","543b",12315,"ct_9","31","CDI"
25199,910,"P","O","PZ","tr_4","422e",6071,"ct_1","81","CDD"
25202,417,"P","O","NZ","tr_2","563b",5134,"ct_8","31","CDD"
25210,1670,"C","O","QB","tr_4","525d",19195,"ct_9","31","CDI"
25212,1517,"C","O","FZ","tr_5","632f",21589,"ct_9","31","CDI"
25213,913,"C","O","QA","tr_2","526e",9292,"ct_9","31","CDI"
25218,1624,"C","X","NZ","tr_1","543e",13503,"ct_9","31","AUT"
25219,913,"C","O","MA","tr_1","382a",12374,"ct_9","","CDI"
25220,1320,"P","O","OZ","tr_4","461f",21472,"ct_1","31","CDI"
25223,1809,"C","O","MA","tr_1","388b",46310,"ct_9","31","CDI"
25226,1671,"C","O","CM","tr_2","477b",20112,"ct_9","32","CDI"
25229,739,"P","O","IZ","tr_1","561d",6442,"ct_9","32","CDI"
25230,239,"C","O","CA","tr_5","674b",9755,"ct_9","32","CDI"
25244,1864,"C","O","CA","tr_3","462c",30535,"ct_9","32","CDI"
25246,1532,"C","O","GZ","tr_6","463c",21564,"ct_9","67","CDI"
25252,1456,"P","O","QA","tr_6","526a",17573,"ct_9","82","CDI"
25259,359,"C","O","NZ","tr_2","561d",4747,"ct_9","32","CDI"
25282,1084,"P","O","GZ","tr_1","643a",13477,"ct_9","40","CDI"
25286,757,"P","O","GZ","tr_2","552a",6526,"ct_9","32","CDI"
25295,1270,"C","O","GZ","tr_1","462e",12074,"ct_9","40","CDI"
25302,1883,"C","O","QA","tr_6","433a",34390,"ct_9","31","CDI"
25312,1668,"C","O","GZ","tr_1","554b",12375,"ct_9","32","CDI"
25323,1820,"C","O","PZ","tr_4","341a",28195,"ct_1","31","AUT"
25332,1820,"C","O","HZ","tr_4","451a",22339,"ct_9","32","CDI"
25335,1896,"C","O","QA","tr_5","526a",22394,"ct_9","32","CDI"
25338,1302,"C","O","CM","tr_4","374c",37071,"ct_9","92","CDI"
25372,769,"C","O","CL","tr_6","483a",31230,"ct_9","31","CDI"
25382,1396,"P","O","QB","tr_2","563b",14336,"ct_8","32","CDI"
25383,1818,"C","O","KZ","tr_3","467b",27940,"ct_9","33","CDI"
25401,660,"C","O","GZ","tr_2","461f",9130,"ct_9","32","CDI"
25417,612,"P","O","IZ","tr_1","561b",5057,"ct_6","32","CDI"
25423,1713,"C","O","HZ","tr_2","641a",22353,"ct_9","32","CDI"
