"Primary_key","Club"
38201,"cf106"
38202,"cf107"
38204,"cf106"
38205,"cf107"
38206,"cf102"
38207,"cf107"
38208,"cf101"
38209,"cf106"
38212,"cf101"
38263,"cf111"
38279,"cf402"
38282,"cf105"
38295,"cf111"
38296,"cf420"
38311,"cf117"
38360,"cf127"
38361,"cf111"
38387,"cf119"
38396,"cf111"
38404,"cf133"
38405,"cf105"
38407,"cf115"
38410,"cf111"
38419,"cf201"
38421,"cf219"
38424,"cf118"
38426,"cf114"
38432,"cf107"
38433,"cf201"
38435,"cf118"
38436,"cf118"
38437,"cf201"
38438,"cf121"
38441,"cf121"
38442,"cf210"
38444,"cf118"
38445,"cf118"
38447,"cf214"
38448,"cf210"
38453,"cf214"
38454,"cf214"
38457,"cf103"
38458,"cf118"
38461,"cf210"
38464,"cf201"
38466,"cf107"
38467,"cf210"
38472,"cf101"
38476,"cf210"
38479,"cf101"
38481,"cf201"
38482,"cf210"
38485,"cf210"
38487,"cf101"
38488,"cf210"
38491,"cf201"
38492,"cf118"
38496,"cf118"
38497,"cf201"
38498,"cf210"
38499,"cf201"
38501,"cf219"
38502,"cf210"
38503,"cf214"
38504,"cf201"
38505,"cf118"
38506,"cf210"
38507,"cf201"
38508,"cf214"
38509,"cf219"
38510,"cf214"
38515,"cf121"
38516,"cf118"
38517,"cf214"
38520,"cf219"
38522,"cf121"
38523,"cf118"
38524,"cf201"
38526,"cf107"
38527,"cf201"
38529,"cf107"
38530,"cf121"
38532,"cf103"
38533,"cf214"
38534,"cf118"
38539,"cf219"
38541,"cf121"
38542,"cf214"
38544,"cf101"
38545,"cf114"
38546,"cf114"
38549,"cf118"
38551,"cf118"
38554,"cf103"
38555,"cf101"
38558,"cf103"
38560,"cf214"
38561,"cf118"
38562,"cf210"
38563,"cf210"
38564,"cf210"
38565,"cf118"
38566,"cf118"
38568,"cf214"
38571,"cf103"
38573,"cf114"
38574,"cf118"
38577,"cf214"
38584,"cf214"
38587,"cf103"
38588,"cf101"
38590,"cf101"
38591,"cf107"
38592,"cf118"
38594,"cf201"
38595,"cf201"
38600,"cf118"
38601,"cf118"
38603,"cf107"
38605,"cf118"
38608,"cf118"
38609,"cf201"
38616,"cf210"
38618,"cf118"
38621,"cf103"
38625,"cf121"
38630,"cf118"
38633,"cf214"
38634,"cf201"
38636,"cf118"
38637,"cf118"
38638,"cf210"
38640,"cf214"
38642,"cf214"
38643,"cf219"
38644,"cf101"
38645,"cf114"
38646,"cf103"
38647,"cf118"
38649,"cf214"
38650,"cf210"
38653,"cf210"
38655,"cf214"
38656,"cf201"
38659,"cf103"
38663,"cf114"
38664,"cf114"
38666,"cf118"
38667,"cf214"
38669,"cf118"
38670,"cf101"
38671,"cf101"
38673,"cf118"
38674,"cf118"
38676,"cf103"
38679,"cf118"
38680,"cf201"
38686,"cf214"
38690,"cf214"
38693,"cf118"
38694,"cf118"
38696,"cf121"
38697,"cf201"
38701,"cf101"
38704,"cf121"
38705,"cf103"
38706,"cf103"
38707,"cf114"
38708,"cf121"
38709,"cf118"
38713,"cf219"
38714,"cf210"
38716,"cf214"
38719,"cf201"
38721,"cf210"
38722,"cf214"
38724,"cf219"
38725,"cf103"
38726,"cf121"
38727,"cf107"
38728,"cf210"
38729,"cf107"
38731,"cf118"
38732,"cf121"
38733,"cf214"
38735,"cf201"
38743,"cf121"
38744,"cf219"
38745,"cf121"
38747,"cf118"
38750,"cf214"
38753,"cf219"
38754,"cf210"
38755,"cf214"
38757,"cf201"
38758,"cf210"
38760,"cf101"
38761,"cf103"
38763,"cf121"
38764,"cf210"
38765,"cf210"
38766,"cf101"
38769,"cf210"
38770,"cf101"
38772,"cf118"
38775,"cf121"
38777,"cf121"
38778,"cf121"
38780,"cf201"
38781,"cf210"
38783,"cf103"
38786,"cf121"
38787,"cf107"
38789,"cf214"
38793,"cf201"
38794,"cf114"
38797,"cf114"
38798,"cf118"
38799,"cf107"
38801,"cf103"
38802,"cf118"
38803,"cf118"
38804,"cf101"
38807,"cf219"
38809,"cf114"
38810,"cf201"
38811,"cf103"
38814,"cf103"
38817,"cf121"
38820,"cf214"
38821,"cf214"
38822,"cf121"
38824,"cf114"
38829,"cf101"
38831,"cf214"
38836,"cf210"
38838,"cf118"
38840,"cf107"
38841,"cf121"
38842,"cf214"
38843,"cf214"
38844,"cf210"
38846,"cf210"
38847,"cf103"
38851,"cf210"
38852,"cf219"
38853,"cf118"
38856,"cf121"
38857,"cf101"
38858,"cf210"
38859,"cf201"
38863,"cf219"
38865,"cf118"
38870,"cf107"
38873,"cf107"
38876,"cf210"
38878,"cf201"
38879,"cf210"
38881,"cf214"
38882,"cf201"
38887,"cf118"
38891,"cf121"
38893,"cf121"
38907,"cf124"
38915,"cf117"
38918,"cf107"
38919,"cf106"
38921,"cf118"
38923,"cf114"
38924,"cf102"
38925,"cf108"
38926,"cf114"
38927,"cf118"
38928,"cf112"
38932,"cf108"
38933,"cf106"
38935,"cf112"
38937,"cf106"
38940,"cf125"
38951,"cf125"
38954,"cf107"
38959,"cf109"
38967,"cf105"
38990,"cf128"
38995,"cf243"
38997,"cf115"
39007,"cf401"
39020,"cf111"
39024,"cf108"
39025,"cf108"
39029,"cf106"
39045,"cf106"
39046,"cf604"
39052,"cf103"
39055,"cf106"
39056,"cf132"
39058,"cf103"
39060,"cf103"
39061,"cf103"
39070,"cf103"
39071,"cf103"
39073,"cf135"
39074,"cf102"
39076,"cf124"
39078,"cf135"
39099,"cf111"
39117,"cf101"
39119,"cf107"
39121,"cf107"
39122,"cf106"
39124,"cf114"
39127,"cf114"
39128,"cf102"
39129,"cf114"
39130,"cf102"
39132,"cf102"
39133,"cf102"
39134,"cf106"
39135,"cf112"
39146,"cf112"
39148,"cf121"
39149,"cf101"
39151,"cf102"
39152,"cf114"
39154,"cf101"
39156,"cf121"
39157,"cf102"
39159,"cf107"
39168,"cf112"
39169,"cf114"
39170,"cf114"
39171,"cf102"
39172,"cf102"
39173,"cf121"
39175,"cf114"
39176,"cf102"
39177,"cf102"
39181,"cf114"
39184,"cf112"
39187,"cf121"
39202,"cf108"
39219,"cf111"
39220,"cf403"
39231,"cf111"
39232,"cf112"
39233,"cf112"
39234,"cf109"
39235,"cf103"
39241,"cf103"
39243,"cf102"
39246,"cf110"
39247,"cf123"
39256,"cf103"
39265,"cf125"
39281,"cf111"
39285,"cf403"
39296,"cf121"
39300,"cf108"
39301,"cf121"
39302,"cf110"
39304,"cf121"
39305,"cf110"
39308,"cf110"
39309,"cf105"
39311,"cf110"
39312,"cf110"
39313,"cf121"
39315,"cf109"
39317,"cf110"
39321,"cf102"
39322,"cf110"
39323,"cf108"
39324,"cf108"
39325,"cf110"
39326,"cf110"
39327,"cf105"
39332,"cf107"
39334,"cf110"
39336,"cf121"
39339,"cf110"
39342,"cf110"
39346,"cf110"
39347,"cf108"
39348,"cf102"
39351,"cf105"
39352,"cf107"
39355,"cf110"
39357,"cf110"
39373,"cf413"
39381,"cf254"
39384,"cf115"
39405,"cf128"
39416,"cf102"
39417,"cf102"
39420,"cf102"
39424,"cf102"
39432,"cf102"
39436,"cf108"
39437,"cf102"
39447,"cf233"
39487,"cf111"
39494,"cf109"
39501,"cf201"
39504,"cf110"
39506,"cf121"
39508,"cf118"
39509,"cf110"
39510,"cf107"
39512,"cf118"
39516,"cf201"
39519,"cf107"
39520,"cf121"
39522,"cf118"
39523,"cf118"
39525,"cf110"
39528,"cf118"
39529,"cf116"
39531,"cf116"
39532,"cf107"
39534,"cf110"
39536,"cf118"
39537,"cf118"
39539,"cf118"
39541,"cf122"
39543,"cf116"
39544,"cf110"
39546,"cf122"
39549,"cf110"
39551,"cf116"
39555,"cf116"
39560,"cf118"
39562,"cf121"
39564,"cf110"
39565,"cf110"
39567,"cf118"
39568,"cf121"
39570,"cf118"
39571,"cf118"
39572,"cf121"
39575,"cf118"
39578,"cf107"
39579,"cf110"
39580,"cf110"
39581,"cf107"
39583,"cf201"
39584,"cf110"
39585,"cf116"
39586,"cf118"
39587,"cf121"
39588,"cf116"
39589,"cf118"
39592,"cf121"
39594,"cf110"
39598,"cf110"
39605,"cf245"
39610,"cf254"
39627,"cf109"
39633,"cf111"
39639,"cf102"
39640,"cf106"
39642,"cf102"
39647,"cf107"
39650,"cf106"
39652,"cf118"
39653,"cf102"
39656,"cf102"
39660,"cf103"
39662,"cf102"
39663,"cf123"
39666,"cf106"
39667,"cf102"
39668,"cf123"
39669,"cf102"
39670,"cf102"
39677,"cf205"
39681,"cf413"
39682,"cf404"
39714,"cf218"
39724,"cf103"
39729,"cf118"
39734,"cf103"
39739,"cf245"
39749,"cf124"
39751,"cf108"
39752,"cf122"
39753,"cf122"
39755,"cf122"
39756,"cf108"
39759,"cf122"
39760,"cf111"
39778,"cf403"
39782,"cf403"
39785,"cf111"
39801,"cf132"
39805,"cf109"
39818,"cf110"
39819,"cf115"
39823,"cf113"
39824,"cf110"
39828,"cf115"
39833,"cf115"
39835,"cf102"
39837,"cf106"
39842,"cf123"
39844,"cf106"
39846,"cf113"
39847,"cf102"
39850,"cf113"
39851,"cf106"
39854,"cf106"
39855,"cf115"
39856,"cf102"
39857,"cf110"
39891,"cf108"
39892,"cf102"
39893,"cf108"
39894,"cf102"
39895,"cf126"
39901,"cf115"
39902,"cf108"
39915,"cf117"
39938,"cf115"
39939,"cf111"
39965,"cf403"
39987,"cf221"
39991,"cf250"
39999,"cf117"
40012,"cf402"
40019,"cf132"
40020,"cf402"
40021,"cf101"
40023,"cf101"
40031,"cf101"
40035,"cf101"
40048,"cf123"
40056,"cf109"
40060,"cf218"
40082,"cf408"
40099,"cf111"
40116,"cf205"
40136,"cf123"
40143,"cf413"
40155,"cf402"
40161,"cf125"
40165,"cf132"
40169,"cf245"
40183,"cf245"
40195,"cf105"
40208,"cf112"
40212,"cf112"
40213,"cf102"
40216,"cf114"
40219,"cf106"
40220,"cf114"
40224,"cf111"
40225,"cf106"
40228,"cf106"
40232,"cf218"
40234,"cf108"
40235,"cf107"
40237,"cf111"
40238,"cf106"
40250,"cf109"
40259,"cf103"
40260,"cf110"
40261,"cf109"
40266,"cf601"
40267,"cf402"
40281,"cf102"
40282,"cf102"
40287,"cf102"
40288,"cf113"
40299,"cf123"
40308,"cf210"
40317,"cf117"
40322,"cf111"
40326,"cf125"
40342,"cf209"
40343,"cf402"
40351,"cf101"
40355,"cf117"
40356,"cf402"
40365,"cf105"
40368,"cf106"
40372,"cf103"
40373,"cf103"
40375,"cf107"
40376,"cf107"
40377,"cf604"
40378,"cf108"
40380,"cf604"
40381,"cf103"
40382,"cf108"
40385,"cf102"
40389,"cf105"
40399,"cf245"
40402,"cf117"
40405,"cf402"
40407,"cf245"
40416,"cf107"
40418,"cf109"
40420,"cf102"
40421,"cf102"
40422,"cf110"
40426,"cf103"
40427,"cf109"
40428,"cf109"
40430,"cf103"
40433,"cf107"
40434,"cf109"
40435,"cf109"
40438,"cf112"
40439,"cf107"
40440,"cf129"
40443,"cf103"
40446,"cf109"
40452,"cf102"
40455,"cf106"
40456,"cf202"
40457,"cf202"
40459,"cf202"
40465,"cf105"
40466,"cf202"
40467,"cf122"
40468,"cf245"
40471,"cf202"
40472,"cf121"
40473,"cf245"
40475,"cf105"
40477,"cf108"
40478,"cf106"
40482,"cf116"
40484,"cf122"
40488,"cf122"
40489,"cf122"
40490,"cf116"
40491,"cf202"
40492,"cf202"
40493,"cf132"
40495,"cf106"
40498,"cf122"
40499,"cf202"
40500,"cf109"
40505,"cf116"
40507,"cf245"
40508,"cf250"
40509,"cf132"
40511,"cf106"
40513,"cf105"
40515,"cf122"
40516,"cf116"
40517,"cf118"
40518,"cf122"
40520,"cf245"
40522,"cf122"
40527,"cf116"
40528,"cf105"
40529,"cf108"
40531,"cf118"
40534,"cf108"
40537,"cf122"
40538,"cf105"
40540,"cf105"
40541,"cf106"
40542,"cf121"
40543,"cf122"
40544,"cf132"
40547,"cf122"
40549,"cf118"
40552,"cf250"
40555,"cf118"
40556,"cf118"
40557,"cf108"
40560,"cf106"
40562,"cf116"
40564,"cf105"
40566,"cf108"
40569,"cf105"
40572,"cf118"
40576,"cf202"
40577,"cf250"
40578,"cf106"
40580,"cf202"
40582,"cf202"
40585,"cf106"
40587,"cf121"
40589,"cf122"
40591,"cf250"
40595,"cf245"
40597,"cf118"
40598,"cf118"
40599,"cf116"
40600,"cf250"
40601,"cf121"
40602,"cf118"
40603,"cf106"
40605,"cf202"
40607,"cf105"
40610,"cf245"
40611,"cf202"
40613,"cf122"
40615,"cf108"
40616,"cf109"
40617,"cf250"
40618,"cf122"
40619,"cf118"
40621,"cf118"
40623,"cf118"
40630,"cf109"
40631,"cf109"
40632,"cf108"
40634,"cf202"
40653,"cf402"
40657,"cf403"
40667,"cf408"
40689,"cf101"
40709,"cf123"
40715,"cf123"
40732,"cf113"
40733,"cf113"
40734,"cf102"
40738,"cf102"
40739,"cf125"
40740,"cf102"
40742,"cf102"
40745,"cf102"
40752,"cf102"
40754,"cf103"
40758,"cf102"
40763,"cf102"
40764,"cf106"
40765,"cf106"
40766,"cf101"
40767,"cf101"
40778,"cf111"
40782,"cf125"
40783,"cf402"
40790,"cf403"
40792,"cf132"
40797,"cf245"
40801,"cf133"
40815,"cf107"
40817,"cf136"
40819,"cf108"
40830,"cf108"
40832,"cf106"
40833,"cf103"
40835,"cf107"
40843,"cf245"
40847,"cf103"
40856,"cf123"
40869,"cf218"
40874,"cf245"
40881,"cf413"
40884,"cf111"
40896,"cf604"
40901,"cf403"
40902,"cf123"
40903,"cf206"
40928,"cf119"
40938,"cf258"
40942,"cf111"
40947,"cf105"
40948,"cf118"
40949,"cf113"
40952,"cf108"
40956,"cf106"
40957,"cf113"
40958,"cf117"
40959,"cf106"
40960,"cf105"
40965,"cf105"
40967,"cf108"
40970,"cf108"
40971,"cf248"
40972,"cf118"
40973,"cf101"
40974,"cf105"
40980,"cf102"
40992,"cf123"
41007,"cf125"
41013,"cf242"
41033,"cf111"
41036,"cf134"
41050,"cf134"
41054,"cf242"
41089,"cf258"
41097,"cf109"
41102,"cf109"
41119,"cf245"
41140,"cf132"
41161,"cf242"
41167,"cf125"
41170,"cf133"
41181,"cf245"
41182,"cf135"
41185,"cf117"
41186,"cf105"
41200,"cf103"
41205,"cf413"
41206,"cf113"
41207,"cf107"
41210,"cf103"
41213,"cf113"
41218,"cf103"
41220,"cf113"
41221,"cf102"
41222,"cf123"
41226,"cf132"
41227,"cf113"
41228,"cf112"
41229,"cf102"
41232,"cf121"
41234,"cf102"
41235,"cf102"
41236,"cf121"
41237,"cf108"
41238,"cf113"
41240,"cf107"
41242,"cf103"
41243,"cf121"
41245,"cf123"
41247,"cf110"
41248,"cf110"
41249,"cf121"
41250,"cf123"
41251,"cf103"
41253,"cf113"
41256,"cf107"
41258,"cf113"
41260,"cf102"
41262,"cf102"
41265,"cf113"
41267,"cf123"
41269,"cf121"
41283,"cf125"
41291,"cf252"
41324,"cf242"
41346,"cf123"
41349,"cf242"
41350,"cf133"
41357,"cf115"
41359,"cf123"
41367,"cf402"
41372,"cf402"
41394,"cf413"
41417,"cf105"
41428,"cf133"
41442,"cf109"
41460,"cf132"
41474,"cf106"
41481,"cf110"
41482,"cf107"
41483,"cf111"
41485,"cf106"
41486,"cf108"
41494,"cf123"
41495,"cf108"
41496,"cf122"
41498,"cf107"
41502,"cf111"
41504,"cf245"
41512,"cf413"
41518,"cf218"
41555,"cf123"
41561,"cf133"
41566,"cf105"
41569,"cf105"
41574,"cf245"
41575,"cf134"
41584,"cf133"
41608,"cf126"
41610,"cf109"
41611,"cf126"
41619,"cf413"
41674,"cf233"
41685,"cf233"
41688,"cf133"
41697,"cf111"
41699,"cf102"
41712,"cf133"
41715,"cf245"
41720,"cf115"
41722,"cf110"
41723,"cf110"
41726,"cf107"
41730,"cf101"
41733,"cf115"
41735,"cf107"
41737,"cf101"
41738,"cf108"
41739,"cf115"
41745,"cf107"
41746,"cf101"
41748,"cf106"
41750,"cf108"
41751,"cf107"
41752,"cf102"
41756,"cf101"
41758,"cf107"
41832,"cf127"
41840,"cf109"
41847,"cf115"
41849,"cf127"
41855,"cf111"
41856,"cf133"
41868,"cf245"
41901,"cf201"
41904,"cf112"
41907,"cf116"
41908,"cf121"
41910,"cf112"
41914,"cf201"
41918,"cf116"
41920,"cf106"
41921,"cf121"
41924,"cf116"
41926,"cf112"
41927,"cf121"
41928,"cf121"
41929,"cf102"
41931,"cf106"
41932,"cf102"
41934,"cf102"
41940,"cf116"
41942,"cf112"
41943,"cf112"
41946,"cf116"
41947,"cf112"
41948,"cf108"
41950,"cf102"
41951,"cf102"
41952,"cf112"
41953,"cf118"
41956,"cf102"
41957,"cf106"
41959,"cf108"
41960,"cf112"
41961,"cf108"
41965,"cf116"
41967,"cf108"
41972,"cf106"
41977,"cf121"
41980,"cf102"
41983,"cf121"
41984,"cf112"
41985,"cf106"
41989,"cf108"
41993,"cf112"
41995,"cf102"
41996,"cf112"
41997,"cf118"
42000,"cf112"
42003,"cf108"
42005,"cf102"
42007,"cf116"
42008,"cf108"
42010,"cf106"
42016,"cf106"
42017,"cf116"
42019,"cf106"
42021,"cf101"
42023,"cf108"
42024,"cf116"
42025,"cf121"
42027,"cf112"
42029,"cf102"
42030,"cf106"
42032,"cf121"
42033,"cf118"
42035,"cf106"
42036,"cf106"
42037,"cf108"
42038,"cf116"
42041,"cf201"
42042,"cf121"
42043,"cf116"
42044,"cf116"
42045,"cf106"
42046,"cf201"
42047,"cf101"
42048,"cf108"
42049,"cf112"
42050,"cf201"
42052,"cf108"
42060,"cf112"
42062,"cf108"
42065,"cf116"
42066,"cf118"
42067,"cf102"
42069,"cf121"
42070,"cf116"
42071,"cf201"
42074,"cf112"
42076,"cf112"
42077,"cf102"
42081,"cf106"
42082,"cf106"
42083,"cf108"
42084,"cf108"
42086,"cf108"
42090,"cf121"
42091,"cf102"
42092,"cf106"
42093,"cf108"
42095,"cf112"
42097,"cf101"
42098,"cf201"
42099,"cf121"
42102,"cf116"
42103,"cf116"
42104,"cf201"
42105,"cf112"
42107,"cf201"
42113,"cf101"
42117,"cf201"
42118,"cf106"
42128,"cf112"
42130,"cf121"
42131,"cf108"
42132,"cf116"
42133,"cf108"
42138,"cf102"
42140,"cf102"
42142,"cf102"
42145,"cf102"
42148,"cf102"
42149,"cf102"
42150,"cf102"
42154,"cf119"
42155,"cf119"
42156,"cf124"
42157,"cf119"
42158,"cf102"
42159,"cf124"
42162,"cf102"
42163,"cf102"
42166,"cf113"
42168,"cf113"
42169,"cf122"
42170,"cf122"
42171,"cf107"
42176,"cf111"
42201,"cf114"
42202,"cf123"
42205,"cf102"
42207,"cf107"
42208,"cf107"
42210,"cf119"
42212,"cf119"
42213,"cf107"
42215,"cf106"
42216,"cf106"
42217,"cf102"
42218,"cf106"
42220,"cf114"
42225,"cf102"
42226,"cf106"
42227,"cf102"
42230,"cf103"
42233,"cf132"
42234,"cf124"
42245,"cf109"
42252,"cf245"
42253,"cf219"
42262,"cf136"
42263,"cf101"
42266,"cf112"
42283,"cf410"
42288,"cf103"
42291,"cf125"
42295,"cf107"
42305,"cf125"
42307,"cf125"
42309,"cf107"
42318,"cf119"
42319,"cf132"
42325,"cf111"
42333,"cf111"
42340,"cf105"
42346,"cf106"
42349,"cf132"
42351,"cf105"
42352,"cf117"
42353,"cf107"
42358,"cf132"
42359,"cf107"
42360,"cf117"
42363,"cf126"
42365,"cf126"
42366,"cf103"
42367,"cf105"
42369,"cf105"
42372,"cf110"
42374,"cf107"
42376,"cf103"
42377,"cf103"
42378,"cf110"
42379,"cf127"
42380,"cf103"
42381,"cf110"
42382,"cf110"
42383,"cf107"
42386,"cf103"
42389,"cf107"
42390,"cf125"
42391,"cf110"
42392,"cf125"
42394,"cf107"
42395,"cf125"
42396,"cf113"
42397,"cf113"
42400,"cf126"
42401,"cf127"
42404,"cf110"
42405,"cf107"
42406,"cf107"
42409,"cf101"
42411,"cf107"
42412,"cf126"
42413,"cf125"
42414,"cf107"
42416,"cf110"
42417,"cf127"
42419,"cf113"
42423,"cf102"
42425,"cf103"
42426,"cf110"
42427,"cf110"
42428,"cf107"
42432,"cf127"
42433,"cf125"
42438,"cf127"
42439,"cf110"
42442,"cf102"
42444,"cf125"
42446,"cf125"
42447,"cf113"
42448,"cf101"
42449,"cf125"
42451,"cf110"
42452,"cf107"
42453,"cf127"
42454,"cf125"
42456,"cf107"
42457,"cf125"
42458,"cf125"
42459,"cf110"
42460,"cf102"
42463,"cf107"
42464,"cf110"
42465,"cf110"
42471,"cf127"
42472,"cf113"
42478,"cf105"
42485,"cf125"
42509,"cf103"
42512,"cf109"
42514,"cf103"
42515,"cf111"
42523,"cf103"
42524,"cf109"
42529,"cf401"
42531,"cf124"
42556,"cf123"
42571,"cf249"
42573,"cf109"
42580,"cf420"
42581,"cf245"
42593,"cf103"
42607,"cf124"
42629,"cf109"
42650,"cf201"
42653,"cf129"
42656,"cf115"
42658,"cf101"
42661,"cf101"
42663,"cf101"
42664,"cf108"
42669,"cf408"
42672,"cf113"
42673,"cf101"
42674,"cf113"
42676,"cf101"
42678,"cf113"
42683,"cf245"
42684,"cf109"
42693,"cf123"
42706,"cf111"
42711,"cf108"
42712,"cf107"
42713,"cf108"
42715,"cf108"
42716,"cf101"
42721,"cf101"
42722,"cf102"
42725,"cf108"
42726,"cf103"
42728,"cf107"
42729,"cf102"
42732,"cf111"
42734,"cf106"
42735,"cf106"
42736,"cf102"
42738,"cf107"
42746,"cf102"
42747,"cf102"
42748,"cf107"
42749,"cf102"
42750,"cf106"
42751,"cf110"
42752,"cf102"
42753,"cf102"
42763,"cf101"
42772,"cf105"
42773,"cf420"
42778,"cf101"
42783,"cf119"
42805,"cf105"
42810,"cf125"
42841,"cf135"
42846,"cf129"
42847,"cf105"
42848,"cf107"
42849,"cf103"
42851,"cf117"
42853,"cf117"
42854,"cf110"
42855,"cf110"
42856,"cf106"
42858,"cf107"
42861,"cf108"
42862,"cf110"
42864,"cf108"
42873,"cf103"
42874,"cf106"
42876,"cf103"
42877,"cf110"
42878,"cf129"
42889,"cf105"
42892,"cf113"
42894,"cf118"
42895,"cf102"
42896,"cf102"
42898,"cf102"
42899,"cf110"
42900,"cf118"
42901,"cf102"
42902,"cf113"
42903,"cf118"
42904,"cf108"
42909,"cf118"
42910,"cf110"
42921,"cf111"
42922,"cf103"
42932,"cf113"
42933,"cf108"
42934,"cf127"
42935,"cf108"
42936,"cf108"
42940,"cf110"
42941,"cf109"
42944,"cf108"
42945,"cf107"
42947,"cf127"
42948,"cf108"
42949,"cf105"
42950,"cf127"
42957,"cf110"
42962,"cf106"
42973,"cf102"
42974,"cf404"
42975,"cf102"
42976,"cf102"
42977,"cf110"
42979,"cf102"
42982,"cf102"
42985,"cf102"
42986,"cf102"
42988,"cf110"
42994,"cf105"
43003,"cf115"
43004,"cf105"
43006,"cf111"
43017,"cf111"
43023,"cf420"
43024,"cf117"
43029,"cf123"
43042,"cf106"
43043,"cf124"
43044,"cf124"
43045,"cf107"
43052,"cf218"
43054,"cf107"
43055,"cf107"
43056,"cf102"
43059,"cf413"
43060,"cf102"
43076,"cf119"
43081,"cf402"
43082,"cf119"
43096,"cf132"
43101,"cf103"
43102,"cf401"
43103,"cf111"
43134,"cf402"
43143,"cf242"
43146,"cf105"
43149,"cf105"
43151,"cf105"
43158,"cf105"
43159,"cf105"
43178,"cf107"
43180,"cf107"
43183,"cf103"
43186,"cf103"
43189,"cf103"
43194,"cf106"
43198,"cf103"
43200,"cf103"
43201,"cf101"
43203,"cf103"
43206,"cf109"
43208,"cf501"
43219,"cf111"
43220,"cf242"
43231,"cf420"
43240,"cf115"
43247,"cf111"
43255,"cf128"
43259,"cf128"
43260,"cf103"
43263,"cf128"
43269,"cf128"
43279,"cf114"
43280,"cf108"
43281,"cf121"
43282,"cf103"
43284,"cf103"
43285,"cf105"
43286,"cf105"
43287,"cf114"
43292,"cf121"
43294,"cf121"
43297,"cf103"
43298,"cf105"
43299,"cf103"
43300,"cf112"
43302,"cf121"
43303,"cf114"
43304,"cf121"
43305,"cf114"
43306,"cf105"
43308,"cf114"
43313,"cf105"
43314,"cf114"
43315,"cf103"
43316,"cf112"
43318,"cf112"
43321,"cf121"
43322,"cf121"
43323,"cf112"
43326,"cf108"
43327,"cf105"
43334,"cf114"
43336,"cf121"
43339,"cf112"
43342,"cf112"
43344,"cf121"
43346,"cf102"
43347,"cf105"
43348,"cf121"
43350,"cf108"
43351,"cf114"
43352,"cf103"
43353,"cf103"
43356,"cf121"
43357,"cf108"
43360,"cf112"
43362,"cf112"
43363,"cf103"
43365,"cf105"
43366,"cf103"
43368,"cf121"
43371,"cf121"
43373,"cf102"
43374,"cf112"
43377,"cf114"
43394,"cf125"
43395,"cf115"
43397,"cf402"
43404,"cf106"
43408,"cf604"
43414,"cf111"
43449,"cf402"
43473,"cf106"
43476,"cf106"
43477,"cf133"
43480,"cf106"
43483,"cf103"
43485,"cf111"
43499,"cf123"
43505,"cf101"
43508,"cf132"
43515,"cf125"
43521,"cf402"
43528,"cf402"
43548,"cf124"
43573,"cf242"
43575,"cf402"
43578,"cf123"
43592,"cf111"
43594,"cf109"
43599,"cf101"
43600,"cf402"
43611,"cf402"
43630,"cf124"
43650,"cf135"
43676,"cf108"
43678,"cf242"
43706,"cf111"
43718,"cf123"
43719,"cf113"
43720,"cf111"
43721,"cf111"
43730,"cf103"
43731,"cf105"
43732,"cf105"
43734,"cf102"
43737,"cf103"
43743,"cf101"
43747,"cf110"
43748,"cf110"
43750,"cf105"
43751,"cf105"
43752,"cf105"
43756,"cf107"
43774,"cf109"
43793,"cf402"
43795,"cf402"
43810,"cf218"
43812,"cf604"
43835,"cf109"
43851,"cf402"
43860,"cf133"
43903,"cf123"
43909,"cf109"
43918,"cf206"
43920,"cf420"
43947,"cf108"
43960,"cf243"
43978,"cf132"
43980,"cf102"
43981,"cf107"
43985,"cf132"
43987,"cf128"
43989,"cf108"
43990,"cf137"
43991,"cf128"
43993,"cf107"
43994,"cf102"
43996,"cf107"
43997,"cf102"
43998,"cf137"
43999,"cf107"
44000,"cf108"
44001,"cf132"
44002,"cf102"
44003,"cf102"
44004,"cf128"
44006,"cf107"
44007,"cf102"
44008,"cf107"
44012,"cf128"
44013,"cf137"
44014,"cf102"
44016,"cf132"
44017,"cf102"
44018,"cf132"
44020,"cf128"
44021,"cf107"
44022,"cf102"
44025,"cf132"
44026,"cf107"
44029,"cf137"
44032,"cf102"
44033,"cf137"
44036,"cf102"
44039,"cf102"
44042,"cf111"
44049,"cf111"
44051,"cf111"
44092,"cf109"
44101,"cf136"
44116,"cf102"
44120,"cf117"
44122,"cf105"
44131,"cf105"
44138,"cf105"
44139,"cf105"
44142,"cf110"
44144,"cf106"
44145,"cf125"
44178,"cf123"
44190,"cf106"
44193,"cf111"
44197,"cf111"
44204,"cf221"
44205,"cf132"
44233,"cf115"
44264,"cf407"
44270,"cf105"
44272,"cf118"
44273,"cf116"
44274,"cf118"
44276,"cf112"
44277,"cf103"
44279,"cf112"
44282,"cf112"
44284,"cf112"
44285,"cf118"
44287,"cf118"
44290,"cf112"
44292,"cf118"
44294,"cf112"
44296,"cf116"
44297,"cf116"
44300,"cf111"
44302,"cf121"
44304,"cf118"
44305,"cf118"
44306,"cf118"
44310,"cf121"
44312,"cf105"
44315,"cf118"
44317,"cf118"
44319,"cf118"
44322,"cf204"
44323,"cf121"
44324,"cf118"
44325,"cf118"
44327,"cf204"
44328,"cf204"
44329,"cf118"
44330,"cf116"
44331,"cf116"
44332,"cf105"
44334,"cf121"
44336,"cf118"
44337,"cf204"
44339,"cf111"
44340,"cf121"
44345,"cf116"
44346,"cf118"
