"Primary_key","ACTIVITY_TYPE","SEX","INSEE_CODE","job_42","CURRENT_AGE","is_student","highest_diploma","household_type","target"
19322,"TACT2.1","Female","28024","csp_7_7",71,FALSE,"DIP1_4","FM4_4","J"
19323,"TACT1.2","Male","28024","csp_4_6",56,FALSE,"DIP1_5","FM1_1","J"
19324,"TACT1.1","Male","28027","csp_6_2",45,FALSE,"DIP1_1","FM4_1","J"
19325,"TACT2.1","Female","28027","csp_7_7",63,FALSE,"DIP1_3","FM4_2","J"
19326,"TACT1.1","Female","28027","csp_5_4",54,FALSE,"DIP1_3","FM4_1","J"
19328,"TACT1.1","Male","28031","csp_5_4",25,FALSE,"DIP1_6","FM4_1","J"
19330,"TACT2.1","Male","28036","csp_7_8",54,FALSE,"DIP1_6","FM4_3","J"
19331,"TACT2.1","Male","28036","csp_7_8",60,FALSE,"DIP1_1","FM1_1","J"
19332,"TACT1.1","Male","28036","csp_4_8",40,FALSE,"DIP1_6","FM4_1","Y"
19333,"TACT2.1","Male","28037","csp_7_7",58,FALSE,"DIP1_2","FM4_4","J"
19334,"TACT2.1","Female","28039","csp_7_7",85,FALSE,"DIP1_7","FM4_1","J"
19335,"TACT2.1","Male","28039","csp_7_1",88,FALSE,"DIP1_1","FM4_4","J"
19337,"TACT1.1","Male","28046","csp_1_1",66,FALSE,"DIP1_2","FM4_2","J"
19338,"TACT1.2","Female","28046","csp_8_1",19,TRUE,"DIP1_5","FM4_1","Y"
19342,"TACT2.4","Female","28051","csp_8_5",34,FALSE,"DIP2","FM4_2","Y"
19343,"TACT1.1","Female","28051","csp_5_6",49,FALSE,"DIP1_7","FM4_1","Y"
19344,"TACT1.1","Female","28051","csp_5_4",54,FALSE,"DIP1_4","FM1_2","J"
19345,"TACT2.5","Female","28051","csp_8_5",44,FALSE,"DIP1_5","FM4_2","Y"
19347,"TACT2.1","Female","28051","csp_7_2",81,FALSE,"DIP1_3","FM4_4","J"
19348,"TACT1.2","Female","28051","csp_6_7",61,FALSE,"DIP1_1","FM4_4","J"
19352,"TACT2.1","Female","28054","csp_7_2",83,FALSE,"DIP1_1","FM4_4","J"
19356,"TACT1.1","Female","28056","csp_6_8",50,FALSE,"DIP1_3","FM4_4","J"
19361,"TACT2.1","Male","28059","csp_7_4",70,FALSE,"DIP1_2","FM4_4","J"
19365,"TACT1.1","Female","28061","csp_3_4",53,FALSE,"DIP1_6","FM1_2","J"
19366,"TACT2.1","Male","28061","csp_7_4",73,FALSE,"DIP1_8","FM4_4","J"
19368,"TACT1.1","Male","28061","csp_3_8",31,TRUE,"DIP1_3","FM4_1","J"
19370,"TACT2.2","Female","28062","csp_8_4",18,TRUE,"DIP3","FM4_4","J"
19371,"TACT1.1","Female","28062","csp_5_2",28,FALSE,"DIP1_4","FM4_1","Y"
19373,"TACT1.1","Female","28064","csp_5_3",45,FALSE,"DIP1_3","FM4_1","J"
19374,"TACT1.1","Male","28070","csp_6_4",57,FALSE,"DIP1_3","FM4_2","J"
19375,"TACT1.1","Female","28070","csp_4_7",42,FALSE,"DIP1_7","FM4_1","J"
19376,"TACT1.1","Male","28070","csp_6_8",34,FALSE,"DIP1_3","FM4_1","J"
19378,"TACT1.1","Female","28070","csp_3_4",51,FALSE,"DIP1_8","FM4_3","J"
19380,"TACT2.1","Male","28070","csp_7_5",80,FALSE,"DIP1_4","FM4_4","J"
19382,"TACT1.1","Female","28075","csp_5_6",37,FALSE,"DIP1_3","FM3_2","J"
19385,"TACT2.1","Male","28081","csp_7_8",82,FALSE,"DIP2","FM2_0","J"
19386,"TACT1.2","Male","28082","csp_6_2",36,FALSE,"DIP1_3","FM4_3","J"
19389,"TACT1.1","Female","28084","csp_6_3",55,FALSE,"DIP1_3","FM4_3","J"
19392,"TACT1.1","Male","28085","csp_2_3",59,FALSE,"DIP1_6","FM1_1","J"
19393,"TACT2.2","Female","28085","csp_8_4",19,TRUE,"DIP1_2","FM4_2","J"
19394,"TACT2.1","Female","28085","csp_7_8",75,FALSE,"DIP2","FM4_4","J"
19395,"TACT2.2","Female","28085","csp_8_4",24,TRUE,"DIP1_4","FM4_4","J"
19397,"TACT2.2","Male","28085","csp_8_4",18,TRUE,"DIP1_4","FM4_2","J"
19398,"TACT1.1","Male","28085","csp_5_2",51,FALSE,"DIP1_3","FM1_1","J"
19401,"TACT1.1","Male","28085","csp_6_3",53,FALSE,"DIP1_3","FM3_1","J"
19402,"TACT2.4","Female","28085","csp_8_5",32,FALSE,"DIP1_4","FM4_2","Y"
19403,"TACT2.1","Female","28085","csp_7_8",80,FALSE,"DIP3","FM1_2","J"
19405,"TACT2.2","Male","28085","csp_8_4",25,TRUE,"DIP1_7","FM1_1","Y"
19406,"TACT1.1","Female","28085","csp_4_6",37,FALSE,"DIP1_3","FM4_1","Y"
19409,"TACT1.1","Female","28085","csp_6_9",56,FALSE,"DIP2","FM4_3","J"
19410,"TACT1.1","Female","28085","csp_5_2",48,FALSE,"DIP1_3","FM3_2","J"
19412,"TACT1.1","Female","28085","csp_4_3",43,FALSE,"DIP1_5","FM4_1","Y"
19413,"TACT1.1","Male","28085","csp_2_1",32,FALSE,"DIP1_3","FM4_1","J"
19417,"TACT1.1","Male","28085","csp_6_8",21,FALSE,"DIP1_3","FM4_3","J"
19422,"TACT1.1","Female","28085","csp_3_4",50,FALSE,"DIP1_7","FM4_1","J"
19428,"TACT2.1","Female","28085","csp_7_7",64,FALSE,"DIP2","FM1_2","J"
19430,"TACT2.1","Male","28085","csp_7_4",95,FALSE,"DIP1_7","FM4_4","J"
19433,"TACT1.1","Male","28085","csp_5_6",47,FALSE,"DIP1_3","FM4_1","Y"
19434,"TACT1.1","Female","28085","csp_5_4",51,FALSE,"DIP1_6","FM4_1","J"
19435,"TACT2.2","Female","28085","csp_8_4",23,TRUE,"DIP1_4","FM4_1","Y"
19436,"TACT1.1","Female","28085","csp_5_6",26,FALSE,"DIP1_5","FM4_1","Y"
19437,"TACT1.1","Female","28085","csp_4_3",50,FALSE,"DIP1_8","FM1_2","J"
19441,"TACT1.1","Female","28085","csp_4_3",28,FALSE,"DIP1_7","FM4_3","J"
19442,"TACT1.1","Male","28085","csp_4_6",39,FALSE,"DIP1_3","FM4_1","J"
19443,"TACT2.5","Male","28085","csp_8_5",49,FALSE,"DIP1_3","FM4_4","J"
19444,"TACT1.1","Female","28085","csp_5_2",48,FALSE,"DIP1_7","FM4_1","J"
19445,"TACT2.1","Female","28085","csp_7_7",79,FALSE,"DIP1_3","FM1_2","J"
19446,"TACT1.1","Male","28085","csp_4_7",30,FALSE,"DIP1_7","FM1_1","J"
19447,"TACT2.2","Male","28085","csp_8_4",17,TRUE,"DIP1_2","FM4_2","J"
19448,"TACT1.1","Female","28085","csp_4_6",47,FALSE,"DIP1_6","FM4_3","J"
19449,"TACT1.1","Male","28085","csp_3_7",24,TRUE,"DIP1_7","FM4_4","J"
19451,"TACT2.2","Male","28085","csp_8_4",16,TRUE,"DIP1_2","FM4_2","J"
19452,"TACT1.1","Male","28085","csp_5_2",55,FALSE,"DIP1_3","FM4_1","J"
19453,"TACT1.1","Female","28088","csp_5_5",43,FALSE,"DIP1_5","FM4_1","Y"
19454,"TACT1.1","Female","28088","csp_3_5",46,FALSE,"DIP1_7","FM4_1","J"
19456,"TACT2.1","Male","28088","csp_7_8",65,FALSE,"DIP1_3","FM1_1","J"
19457,"TACT2.1","Female","28088","csp_7_7",69,FALSE,"DIP1_3","FM4_4","J"
19458,"TACT1.2","Male","28088","csp_6_3",30,FALSE,"DIP1_3","FM4_3","J"
19460,"TACT1.2","Female","28088","csp_4_6",45,FALSE,"DIP1_6","FM4_4","J"
19465,"TACT1.1","Male","28088","csp_6_8",55,FALSE,"DIP2","FM4_2","J"
19467,"TACT2.1","Female","28088","csp_7_7",67,FALSE,"DIP1_3","FM1_2","J"
19469,"TACT1.1","Male","28088","csp_4_6",55,FALSE,"DIP1_3","FM4_1","J"
19471,"TACT1.1","Female","28088","csp_5_6",50,FALSE,"DIP2","FM3_2","J"
19472,"TACT1.2","Male","28088","csp_5_4",27,FALSE,"DIP1_6","FM3_1","J"
19473,"TACT2.1","Female","28088","csp_7_7",64,FALSE,"DIP1_4","FM4_4","J"
19475,"TACT1.2","Male","28088","csp_4_3",28,FALSE,"DIP1_5","FM3_2","Y"
19478,"TACT2.1","Female","28088","csp_7_5",64,FALSE,"DIP1_2","FM4_4","J"
19479,"TACT2.1","Male","28088","csp_7_8",67,FALSE,"DIP1_3","FM4_4","J"
19480,"TACT2.1","Male","28088","csp_7_5",66,FALSE,"DIP1_5","FM4_3","J"
19481,"TACT1.1","Male","28088","csp_3_8",50,FALSE,"DIP1_5","FM4_1","Y"
19482,"TACT1.1","Male","28088","csp_5_2",34,FALSE,"DIP1_3","FM4_1","J"
19487,"TACT1.1","Male","28089","csp_5_2",47,FALSE,"DIP1_3","FM1_1","J"
19488,"TACT2.1","Female","28089","csp_7_5",72,FALSE,"DIP1_7","FM4_2","J"
19489,"TACT1.1","Female","28090","csp_5_4",48,FALSE,"DIP2","FM4_1","J"
19490,"TACT2.4","Female","28094","csp_8_5",53,FALSE,"DIP1_7","FM4_2","Y"
19491,"TACT1.1","Female","28095","csp_5_4",58,FALSE,"DIP1_3","FM3_2","J"
19494,"TACT2.1","Male","28096","csp_7_8",69,FALSE,"DIP1_3","FM1_1","J"
19497,"TACT1.1","Male","28098","csp_6_3",24,FALSE,"DIP1_4","FM4_2","J"
19499,"TACT2.2","Male","28098","csp_8_4",22,TRUE,"DIP1_5","FM4_1","Y"
19501,"TACT1.1","Female","28098","csp_3_4",55,FALSE,"DIP1_7","FM4_1","J"
19504,"TACT1.1","Female","28103","csp_5_2",57,FALSE,"DIP1_3","FM4_1","J"
19505,"TACT2.1","Female","28103","csp_8_6",64,FALSE,"DIP1","FM4_4","J"
19508,"TACT1.1","Female","28103","csp_4_2",52,FALSE,"DIP1_7","FM2_0","Y"
19509,"TACT1.1","Male","28103","csp_5_5",22,TRUE,"DIP1_4","FM4_1","Y"
19511,"TACT2.2","Male","28103","csp_8_4",22,TRUE,"DIP1_4","FM1_1","Y"
19512,"TACT2.1","Male","28103","csp_7_8",67,FALSE,"DIP1_3","FM4_4","J"
19515,"TACT1.1","Male","28110","csp_4_2",41,FALSE,"DIP1_5","FM4_2","J"
19517,"TACT1.1","Female","28110","csp_5_6",54,FALSE,"DIP1_3","FM3_2","J"
19518,"TACT1.2","Female","28110","csp_5_2",61,FALSE,"DIP3","FM4_4","J"
19519,"TACT1.1","Female","28113","csp_5_4",50,FALSE,"DIP1_4","FM4_1","J"
19520,"TACT2.1","Female","28114","csp_7_8",85,FALSE,"DIP1_3","FM1_2","J"
19521,"TACT2.1","Female","28116","csp_7_7",72,FALSE,"DIP1_2","FM4_4","J"
19522,"TACT2.2","Female","28116","csp_8_4",19,TRUE,"DIP1_2","FM4_1","Y"
19523,"TACT2.1","Female","28116","csp_7_8",86,FALSE,"DIP1_1","FM3_2","J"
19524,"TACT1.1","Female","28116","csp_3_3",36,FALSE,"DIP1_6","FM3_2","Y"
19526,"TACT1.2","Female","28122","csp_8_1",26,FALSE,"DIP1_3","FM3_2","Y"
19527,"TACT1.1","Female","28122","csp_5_4",55,FALSE,"DIP1_3","FM4_1","J"
19531,"TACT1.1","Female","28124","csp_5_2",18,TRUE,"DIP1_4","FM4_1","Y"
19533,"TACT1.1","Male","28127","csp_3_3",56,FALSE,"DIP1_3","FM4_1","J"
19535,"TACT2.2","Female","28127","csp_8_4",20,TRUE,"DIP1_6","FM4_1","Y"
19536,"TACT1.2","Male","28129","csp_8_1",29,FALSE,"DIP1_7","FM4_2","J"
19539,"TACT2.2","Male","28132","csp_8_4",21,TRUE,"DIP1_4","FM4_1","Y"
19541,"TACT2.1","Female","28134","csp_7_5",73,FALSE,"DIP1_4","FM4_4","J"
19545,"TACT1.2","Female","28134","csp_6_5",51,FALSE,"DIP1_3","FM4_4","J"
19546,"TACT1.1","Female","28134","csp_5_4",23,FALSE,"DIP1_2","FM1_2","J"
19547,"TACT1.1","Female","28134","csp_5_6",17,TRUE,"DIP1_3","FM3_1","Y"
19548,"TACT2.1","Male","28134","csp_7_4",62,FALSE,"DIP1_4","FM4_3","J"
19549,"TACT1.1","Female","28134","csp_5_3",19,FALSE,"DIP1_4","FM1_2","J"
19550,"TACT2.1","Female","28134","csp_7_5",65,FALSE,"DIP1_3","FM4_4","J"
19553,"TACT2.1","Female","28134","csp_7_7",69,FALSE,"DIP1_3","FM4_4","J"
19556,"TACT1.1","Male","28134","csp_6_3",37,FALSE,"DIP1_3","FM2_0","J"
19557,"TACT1.1","Female","28134","csp_5_5",54,FALSE,"DIP1_3","FM4_1","J"
19558,"TACT2.1","Male","28134","csp_7_5",68,FALSE,"DIP1_6","FM4_3","J"
19559,"TACT2.5","Female","28134","csp_8_5",61,FALSE,"DIP1","FM4_4","J"
19560,"TACT2.1","Male","28134","csp_7_4",62,FALSE,"DIP1_4","FM4_3","J"
19563,"TACT2.2","Female","28134","csp_8_5",16,TRUE,"DIP3","FM4_1","Y"
19564,"TACT2.1","Male","28134","csp_7_5",75,FALSE,"DIP1_5","FM4_4","J"
19565,"TACT1.1","Female","28134","csp_6_7",60,FALSE,"DIP1_3","FM1_2","J"
19567,"TACT1.1","Male","28134","csp_2_1",41,FALSE,"DIP1_3","FM4_1","J"
19568,"TACT1.1","Male","28134","csp_6_3",24,FALSE,"DIP1_3","FM3_2","Y"
19569,"TACT1.1","Male","28134","csp_6_5",35,FALSE,"DIP1_3","FM4_1","J"
19571,"TACT1.1","Male","28134","csp_5_6",29,FALSE,"DIP1_3","FM2_0","J"
19572,"TACT2.1","Male","28134","csp_7_5",79,FALSE,"DIP1_6","FM4_4","J"
19576,"TACT1.1","Male","28134","csp_4_6",42,FALSE,"DIP1_3","FM1_1","J"
19579,"TACT1.1","Female","28137","csp_3_3",44,FALSE,"DIP1_8","FM4_1","J"
19580,"TACT1.1","Male","28140","csp_4_6",31,FALSE,"DIP1_8","FM1_1","J"
19581,"TACT1.1","Male","28140","csp_6_4",37,FALSE,"DIP1_3","FM4_1","J"
19585,"TACT1.1","Female","28140","csp_6_9",22,FALSE,"DIP1_2","FM4_1","Y"
19586,"TACT2.2","Female","28140","csp_8_5",16,TRUE,"DIP3","FM1_2","Y"
19587,"TACT2.2","Female","28144","csp_8_4",19,TRUE,"DIP1_2","FM4_1","J"
19589,"TACT2.1","Male","28149","csp_7_8",91,FALSE,"DIP2","FM4_4","J"
19590,"TACT1.1","Female","28154","csp_6_3",54,FALSE,"DIP1_3","FM4_1","J"
19591,"TACT2.1","Male","28154","csp_7_8",82,FALSE,"DIP2","FM4_4","J"
19595,"TACT2.4","Female","28166","csp_8_5",42,FALSE,"DIP1_4","FM3_2","Y"
19596,"TACT1.1","Female","28168","csp_4_6",27,FALSE,"DIP1_6","FM3_2","J"
19599,"TACT2.1","Female","28168","csp_7_8",77,FALSE,"DIP2","FM4_4","J"
19601,"TACT1.1","Female","28176","csp_1_1",50,FALSE,"DIP1_6","FM4_1","J"
19602,"TACT2.1","Female","28177","csp_7_5",75,FALSE,"DIP1_4","FM4_4","J"
19603,"TACT2.5","Female","28180","csp_8_5",37,FALSE,"DIP1_3","FM3_2","Y"
19604,"TACT1.1","Female","28183","csp_5_2",46,FALSE,"DIP1_3","FM4_1","J"
19605,"TACT1.1","Female","28184","csp_6_3",18,TRUE,"DIP3","FM3_1","Y"
19609,"TACT2.1","Male","28187","csp_7_5",65,FALSE,"DIP1_6","FM1_1","J"
19610,"TACT1.1","Male","28188","csp_3_8",64,FALSE,"DIP1_4","FM4_2","J"
19613,"TACT1.1","Female","28192","csp_6_7",33,FALSE,"DIP1_3","FM3_2","J"
19614,"TACT1.1","Male","28193","csp_3_8",46,FALSE,"DIP3","FM4_1","J"
19616,"TACT2.2","Male","28194","csp_8_4",24,TRUE,"DIP1_4","FM1_1","J"
19619,"TACT1.1","Male","28195","csp_6_5",25,FALSE,"DIP1_3","FM4_2","J"
19621,"TACT1.1","Male","28196","csp_6_8",34,FALSE,"DIP2","FM1_1","Y"
19623,"TACT2.1","Female","28196","csp_7_7",69,FALSE,"DIP1_3","FM4_4","J"
19628,"TACT1.2","Male","28196","csp_6_3",61,FALSE,"DIP1_3","FM4_3","J"
19629,"TACT1.1","Female","28198","csp_6_2",54,FALSE,"DIP1_5","FM4_1","J"
19630,"TACT2.1","Male","28199","csp_7_8",78,FALSE,"DIP1_1","FM4_4","J"
19631,"TACT2.1","Female","28199","csp_7_7",87,FALSE,"DIP3","FM3_2","J"
19635,"TACT1.1","Female","28203","csp_5_2",49,FALSE,"DIP3","FM4_1","Y"
19636,"TACT2.1","Female","28206","csp_7_7",76,FALSE,"DIP2","FM4_4","J"
19637,"TACT1.1","Male","28208","csp_6_3",57,FALSE,"DIP1_3","FM4_1","Y"
19643,"TACT1.1","Female","28214","csp_5_6",33,FALSE,"DIP1_5","FM3_1","Y"
19644,"TACT2.1","Female","28214","csp_7_5",62,FALSE,"DIP1_2","FM4_4","J"
19645,"TACT2.1","Male","28214","csp_7_7",96,FALSE,"DIP1_1","FM4_4","J"
19646,"TACT2.1","Female","28214","csp_7_1",99,FALSE,"DIP1_1","FM3_2","Y"
19648,"TACT2.2","Male","28214","csp_8_4",18,TRUE,"DIP1_2","FM3_2","Y"
19651,"TACT1.1","Male","28214","csp_2_2",58,FALSE,"DIP1_4","FM4_1","J"
19653,"TACT2.1","Female","28218","csp_7_7",60,FALSE,"DIP1_3","FM4_4","J"
19654,"TACT2.1","Male","28218","csp_7_8",79,FALSE,"DIP1_3","FM4_4","J"
19655,"TACT1.1","Female","28218","csp_5_4",58,FALSE,"DIP1_6","FM4_3","J"
19657,"TACT1.1","Female","28218","csp_5_2",48,FALSE,"DIP1_6","FM4_1","Y"
19658,"TACT1.1","Male","28218","csp_4_6",49,FALSE,"DIP1_3","FM4_1","J"
19659,"TACT2.5","Female","28218","csp_8_5",23,FALSE,"DIP1","FM4_4","Y"
19664,"TACT1.1","Female","28218","csp_5_2",33,FALSE,"DIP1_8","FM4_1","Y"
19665,"TACT1.1","Male","28218","csp_4_6",52,FALSE,"DIP1_3","FM4_1","J"
19666,"TACT2.1","Female","28218","csp_7_7",83,FALSE,"DIP1_2","FM4_4","J"
19669,"TACT1.1","Female","28218","csp_5_6",62,FALSE,"DIP1_2","FM4_1","J"
19671,"TACT2.2","Female","28220","csp_8_4",19,TRUE,"DIP1_2","FM4_1","J"
19672,"TACT2.1","Male","28220","csp_7_8",78,FALSE,"DIP2","FM4_4","J"
19673,"TACT2.1","Male","28220","csp_7_2",76,FALSE,"DIP3","FM4_4","J"
19674,"TACT1.1","Male","28220","csp_6_7",20,TRUE,"DIP1_3","FM1_1","J"
19675,"TACT1.1","Female","28220","csp_5_4",36,FALSE,"DIP1_3","FM4_1","J"
19676,"TACT2.5","Male","28220","csp_8_5",23,FALSE,"DIP1_4","FM4_1","J"
19680,"TACT2.1","Female","28220","csp_7_5",75,FALSE,"DIP1_4","FM1_2","J"
19682,"TACT1.1","Female","28222","csp_5_5",41,FALSE,"DIP1_7","FM1_2","J"
19684,"TACT1.1","Female","28223","csp_3_4",41,FALSE,"DIP1_9","FM4_1","J"
19686,"TACT2.1","Male","28225","csp_7_8",81,FALSE,"DIP1_1","FM4_4","J"
19688,"TACT1.1","Male","28226","csp_5_4",44,FALSE,"DIP1_7","FM4_1","J"
19689,"TACT2.4","Female","28226","csp_8_5",49,FALSE,"DIP1_4","FM4_4","Y"
19690,"TACT1.2","Female","28227","csp_4_6",60,FALSE,"DIP1_6","FM1_2","J"
19694,"TACT2.5","Male","28227","csp_8_5",53,FALSE,"DIP1","FM2_0","J"
19695,"TACT1.1","Male","28227","csp_6_3",39,FALSE,"DIP1_6","FM4_1","Y"
19696,"TACT1.1","Female","28227","csp_5_6",44,FALSE,"DIP1_3","FM4_1","Y"
19699,"TACT2.1","Male","28229","csp_7_8",74,FALSE,"DIP1_3","FM4_4","J"
19700,"TACT2.1","Female","28229","csp_7_8",69,FALSE,"DIP1_1","FM4_4","J"
19705,"TACT2.4","Female","28229","csp_8_5",49,FALSE,"DIP1_6","FM4_2","Y"
19712,"TACT2.1","Male","28229","csp_7_8",69,FALSE,"DIP1_3","FM4_4","J"
19713,"TACT1.2","Female","28229","csp_5_6",26,FALSE,"DIP1_4","FM4_2","Y"
19714,"TACT2.2","Female","28229","csp_8_4",19,TRUE,"DIP1_2","FM4_1","Y"
19715,"TACT2.2","Female","28229","csp_8_4",19,TRUE,"DIP1_2","FM4_1","Y"
19716,"TACT2.1","Female","28229","csp_7_2",76,FALSE,"DIP1_1","FM1_2","J"
19718,"TACT2.1","Male","28229","csp_7_7",62,FALSE,"DIP1_4","FM4_4","J"
19720,"TACT1.2","Male","28229","csp_6_3",32,FALSE,"DIP1_3","FM4_4","Y"
19722,"TACT1.2","Female","28229","csp_8_1",45,FALSE,"DIP1_3","FM4_4","J"
19723,"TACT2.4","Female","28229","csp_8_5",61,FALSE,"DIP1_3","FM4_2","Y"
19724,"TACT1.1","Male","28229","csp_4_6",55,FALSE,"DIP1_3","FM4_1","J"
19726,"TACT2.2","Female","28232","csp_8_4",15,TRUE,"DIP3","FM4_1","Y"
19727,"TACT2.1","Male","28233","csp_7_8",69,FALSE,"DIP1_3","FM4_4","J"
19729,"TACT2.1","Male","28233","csp_7_8",65,FALSE,"DIP1_3","FM3_1","J"
19730,"TACT1.1","Female","28234","csp_3_4",61,FALSE,"DIP1_8","FM4_1","Y"
19731,"TACT1.1","Female","28234","csp_5_4",46,FALSE,"DIP1_4","FM4_1","J"
19732,"TACT1.1","Male","28235","csp_3_8",55,FALSE,"DIP1_6","FM4_1","J"
19740,"TACT1.1","Female","28246","csp_4_3",40,FALSE,"DIP1_7","FM4_1","Y"
19741,"TACT2.4","Female","28246","csp_8_6",88,FALSE,"DIP1_1","FM4_4","J"
19742,"TACT2.1","Male","28247","csp_7_2",76,FALSE,"DIP2","FM4_4","J"
19743,"TACT1.1","Female","28248","csp_4_7",25,FALSE,"DIP1_5","FM3_2","Y"
19745,"TACT1.1","Male","28251","csp_5_4",26,FALSE,"DIP1_2","FM4_1","J"
19748,"TACT2.2","Female","28253","csp_8_4",19,TRUE,"DIP1_2","FM4_1","J"
19750,"TACT2.1","Male","28254","csp_7_2",72,FALSE,"DIP1_3","FM1_1","J"
19751,"TACT2.4","Female","28259","csp_8_6",63,FALSE,"DIP1_6","FM4_4","Y"
19753,"TACT2.1","Male","28265","csp_7_4",75,FALSE,"DIP1_8","FM4_3","J"
19755,"TACT1.2","Female","28269","csp_5_5",22,FALSE,"DIP1_3","FM3_2","J"
19756,"TACT1.2","Female","28269","csp_6_7",46,FALSE,"DIP1_1","FM4_2","Y"
19757,"TACT1.1","Male","28269","csp_5_3",32,FALSE,"DIP1_4","FM2_0","J"
19759,"TACT1.1","Male","28272","csp_5_4",47,FALSE,"DIP1_7","FM4_1","J"
19761,"TACT2.1","Male","28273","csp_7_7",69,FALSE,"DIP1_5","FM4_4","J"
19762,"TACT2.1","Male","28276","csp_7_5",79,FALSE,"DIP1_1","FM1_1","J"
19764,"TACT1.1","Female","28278","csp_6_2",26,FALSE,"DIP1_5","FM4_1","Y"
19765,"TACT2.1","Male","28278","csp_7_8",70,FALSE,"DIP2","FM4_4","J"
19768,"TACT1.1","Male","28278","csp_4_7",34,FALSE,"DIP1_7","FM4_1","Y"
19774,"TACT1.1","Male","28279","csp_4_6",47,FALSE,"DIP1_5","FM4_1","J"
19779,"TACT1.1","Female","28280","csp_3_3",48,FALSE,"DIP1_4","FM1_2","J"
19781,"TACT2.1","Male","28280","csp_7_5",75,FALSE,"DIP1_5","FM4_4","J"
19784,"TACT1.1","Male","28280","csp_4_7",38,FALSE,"DIP1_6","FM4_1","J"
19791,"TACT2.1","Male","28280","csp_7_4",73,FALSE,"DIP1_8","FM4_4","J"
19794,"TACT2.1","Female","28280","csp_7_4",71,FALSE,"DIP1_2","FM4_4","J"
19795,"TACT2.1","Male","28280","csp_7_5",73,FALSE,"DIP1_4","FM4_4","J"
19796,"TACT2.2","Female","28280","csp_8_4",28,TRUE,"DIP1_8","FM3_1","J"
19798,"TACT2.1","Female","28286","csp_7_5",66,FALSE,"DIP1_3","FM4_4","J"
19804,"TACT2.1","Female","28293","csp_7_7",70,FALSE,"DIP1_1","FM4_4","J"
19805,"TACT2.1","Female","28293","csp_7_5",69,FALSE,"DIP1_3","FM4_4","J"
19806,"TACT1.1","Male","28293","csp_3_8",53,FALSE,"DIP1_6","FM1_1","Y"
19808,"TACT2.2","Female","28298","csp_8_4",19,TRUE,"DIP1_2","FM4_1","Y"
19809,"TACT1.1","Male","28298","csp_6_4",28,FALSE,"DIP2","FM4_1","Y"
19810,"TACT1.1","Male","28298","csp_6_2",24,FALSE,"DIP1_3","FM4_1","J"
19812,"TACT2.2","Male","28302","csp_8_4",19,TRUE,"DIP1_5","FM4_4","Y"
19815,"TACT2.1","Male","28309","csp_7_8",77,FALSE,"DIP2","FM4_4","J"
19820,"TACT2.1","Female","28327","csp_7_7",94,FALSE,"DIP1_1","FM1_2","J"
19824,"TACT1.1","Female","28330","csp_4_3",34,FALSE,"DIP1_7","FM4_1","Y"
19827,"TACT2.1","Female","28331","csp_7_5",66,FALSE,"DIP1","FM4_4","J"
19829,"TACT1.1","Female","28332","csp_6_7",51,FALSE,"DIP2","FM4_1","J"
19835,"TACT1.1","Female","28337","csp_4_8",32,FALSE,"DIP1_3","FM4_1","Y"
19836,"TACT2.5","Female","28339","csp_8_6",68,FALSE,"DIP2","FM4_4","J"
19837,"TACT1.1","Male","28339","csp_5_2",55,FALSE,"DIP1_3","FM4_1","J"
19838,"TACT1.1","Male","28344","csp_6_8",28,FALSE,"DIP1_3","FM4_1","J"
19839,"TACT2.4","Female","28344","csp_8_5",29,TRUE,"DIP1_1","FM4_4","Y"
19842,"TACT2.2","Male","28348","csp_8_4",23,TRUE,"DIP1_5","FM4_1","Y"
19843,"TACT1.1","Female","28348","csp_5_2",54,FALSE,"DIP1_2","FM4_1","J"
19844,"TACT1.1","Female","28348","csp_4_3",56,FALSE,"DIP1_6","FM4_1","Y"
19846,"TACT2.1","Male","28348","csp_7_1",79,FALSE,"DIP1_3","FM4_4","J"
19848,"TACT1.1","Female","28350","csp_1_1",73,FALSE,"DIP2","FM4_3","J"
19849,"TACT1.1","Male","28352","csp_6_9",41,FALSE,"DIP1_5","FM1_1","J"
19852,"TACT2.1","Male","28358","csp_7_8",86,FALSE,"DIP1_1","FM4_4","J"
19853,"TACT1.2","Male","28358","csp_6_3",53,FALSE,"DIP1_3","FM1_1","J"
19854,"TACT2.4","Female","28358","csp_8_5",55,FALSE,"DIP1_6","FM3_2","Y"
19855,"TACT2.2","Female","28358","csp_8_4",15,TRUE,"DIP3","FM4_1","Y"
19856,"TACT2.1","Female","28359","csp_7_1",70,FALSE,"DIP1_1","FM4_4","J"
19859,"TACT2.1","Male","28359","csp_7_4",67,FALSE,"DIP1_8","FM1_1","J"
19861,"TACT2.1","Female","28359","csp_7_7",65,FALSE,"DIP1_6","FM4_4","J"
19867,"TACT1.1","Male","28367","csp_6_8",54,FALSE,"DIP1_3","FM3_1","J"
19868,"TACT1.1","Female","28369","csp_5_2",61,FALSE,"DIP1_2","FM4_1","J"
19869,"TACT2.5","Male","28370","csp_8_5",60,FALSE,"DIP3","FM4_3","J"
19870,"TACT2.1","Male","28370","csp_7_7",65,FALSE,"DIP1_6","FM1_1","J"
19872,"TACT1.1","Male","28371","csp_3_4",47,FALSE,"DIP3","FM1_1","J"
19874,"TACT2.1","Female","28372","csp_7_7",86,FALSE,"DIP1_2","FM1_2","J"
